广东电信-组播1,#genre#
CETV-1,http://1.193.56.43:8800/rtp/239.16.20.78:10780
上海都市剧场,http://1.193.56.43:8800/rtp/239.16.20.38:10380
上海纪实人文,http://1.193.56.43:8800/rtp/239.16.20.124:11240
上海欢笑剧场,http://1.193.56.43:8800/rtp/239.16.20.39:10390
上海动漫秀场,http://1.193.56.43:8800/rtp/239.16.20.40:10400
上海东方财经,http://1.193.56.43:8800/rtp/239.16.20.64:10640
上海法治天地,http://1.193.56.43:8800/rtp/239.16.20.156:11560
上海乐游纪实,http://1.193.56.43:8800/rtp/239.16.20.111:11110
上海游戏风云,http://1.193.56.43:8800/rtp/239.16.20.112:11120
上海魅力足球,http://1.193.56.43:8800/rtp/239.16.20.113:11130
上海生活时尚,http://1.193.56.43:8800/rtp/239.16.20.114:11140
上海金色学堂,http://1.193.56.43:8800/rtp/239.16.20.115:11150
湖南金鹰纪实,http://1.193.56.43:8800/rtp/239.16.20.153:11530
湖南金鹰卡通,http://1.193.56.43:8800/rtp/239.16.20.104:11040
湖南快乐垂钓,http://1.193.56.43:8800/rtp/239.16.20.67:10670
湖南茶频道,http://1.193.56.43:8800/rtp/239.16.20.68:10680
IPTV导视,http://1.193.56.43:8800/rtp/239.16.10.218:2000
体育赛事,http://1.193.56.43:8800/rtp/239.16.20.128:11280
中华特产,http://1.193.56.43:8800/rtp/239.16.20.132:11320
商丘1新闻综合,http://1.193.56.43:8800/rtp/239.16.10.153:2000
商丘2公共频道,http://1.193.56.43:8800/rtp/239.16.10.168:2000
商丘3文体科教,http://1.193.56.43:8800/rtp/239.16.10.169:2000
许昌农业科教,http://1.193.56.43:8800/rtp/239.16.10.60:2000
许昌综合频道,http://1.193.56.43:8800/rtp/239.16.10.47:2000
平顶山新闻综合,http://1.193.56.43:8800/rtp/239.16.20.137:11370
平顶山城市频道,http://1.193.56.43:8800/rtp/239.16.20.151:11510
平顶山公共频道,http://1.193.56.43:8800/rtp/239.16.20.152:11520
平顶山教育台,http://1.193.56.43:8800/rtp/239.16.20.27:10270
新乡综合频道,http://1.193.56.43:8800/rtp/239.16.20.18:10180
邓州综合频道,http://1.193.56.43:8800/rtp/239.16.20.20:10200
获嘉综合频道,http://1.193.56.43:8800/rtp/239.16.20.25:10250
平煤安全环保,http://1.193.56.43:8800/rtp/239.16.20.31:10310
荥阳综合频道,http://1.193.56.43:8800/rtp/239.16.20.44:10440
健康河南融媒,http://1.193.56.43:8800/rtp/239.16.20.52:10520
灵宝综合频道,http://1.193.56.43:8800/rtp/239.16.20.59:10590
渑池新闻综合,http://1.193.56.43:8800/rtp/239.16.20.135:11350
济源-1,http://1.193.56.43:8800/rtp/239.16.20.174:11740
濮阳新闻综合,http://1.193.56.43:8800/rtp/239.16.20.175:11750
濮阳公共频道,http://1.193.56.43:8800/rtp/239.16.20.184:11840
新县综合频道,http://1.193.56.43:8800/rtp/239.16.20.183:11830
延津电视台,http://1.193.56.43:8800/rtp/239.16.20.210:12100
体育赛事,http://1.193.56.43:8800/rtp/239.16.20.215:12150
大象新闻,http://1.193.56.43:8800/rtp/239.16.20.216:12160
大剧院,http://1.193.56.43:8800/rtp/239.16.20.217:12170
舞钢电视台-1,http://1.193.56.43:8800/rtp/239.16.20.227:12270
嵩县综合新闻,http://1.193.56.43:8800/rtp/239.16.20.234:12340
浉河广电中心,http://1.193.56.43:8800/rtp/239.16.10.72:2000
平桥广电中心,http://1.193.56.43:8800/rtp/239.16.10.73:2000
郸城,http://1.193.56.43:8800/rtp/239.16.10.84:2000
唐河TV-1,http://1.193.56.43:8800/rtp/239.16.10.95:2000
上蔡-1,http://1.193.56.43:8800/rtp/239.16.10.97:2000
舞阳新闻综合,http://1.193.56.43:8800/rtp/239.16.10.179:2000
临颍综合频道,http://1.193.56.43:8800/rtp/239.16.10.180:2000
项城电视台,http://1.193.56.43:8800/rtp/239.16.10.214:2000
河南电信-组播3,#genre#
河北联通-组播1,#genre#
河北卫视,http://121.29.84.237:5000/rtp/239.253.92.154:6011
河北经济生活,http://121.29.84.237:5000/rtp/239.253.92.171:6001
河北都市频道,http://121.29.84.237:5000/rtp/239.253.92.172:6002
河北影视剧,http://121.29.84.237:5000/rtp/239.253.92.173:6003
河北少儿科教,http://121.29.84.237:5000/rtp/239.253.92.174:6004
河北公共频道,http://121.29.84.237:5000/rtp/239.253.92.175:6005
河北农民,http://121.29.84.237:5000/rtp/239.253.92.176:6006
睛彩河北,http://121.29.84.237:5000/rtp/239.253.92.104:6221
石家庄新闻综合,http://121.29.84.237:5000/rtp/239.253.92.149:6035
石家庄文化娱乐,http://121.29.84.237:5000/rtp/239.253.92.93:8120
石家庄城市服务,http://121.29.84.237:5000/rtp/239.253.92.94:8121
石家庄都市,http://121.29.84.237:5000/rtp/239.253.92.95:8122
承德新闻综合,http://121.29.84.237:5000/rtp/239.253.92.222:8112
承德旅游文化,http://121.29.84.237:5000/rtp/239.253.92.223:8113
秦皇岛新闻综合,http://121.29.84.237:5000/rtp/239.253.92.52:6021
秦皇岛公共频道,http://121.29.84.237:5000/rtp/239.253.92.53:6022
秦皇岛影视频道,http://121.29.84.237:5000/rtp/239.253.92.54:6023
唐山新闻综合,http://121.29.84.237:5000/rtp/239.253.92.245:6089
唐山生活服务,http://121.29.84.237:5000/rtp/239.253.92.126:6026
唐山影视频道,http://121.29.84.237:5000/rtp/239.253.92.127:6027
唐山公共频道,http://121.29.84.237:5000/rtp/239.253.92.128:6028
廊坊新闻综合,http://121.29.84.237:5000/rtp/239.253.92.164:6036
廊坊公共频道,http://121.29.84.237:5000/rtp/239.253.92.166:6037
保定新闻综合,http://121.29.84.237:5000/rtp/239.253.93.2:6153
衡水新闻综合,http://121.29.84.237:5000/rtp/239.253.93.3:6154
衡水公共频道,http://121.29.84.237:5000/rtp/239.253.93.7:6160
邢台综合频道,http://121.29.84.237:5000/rtp/239.253.93.8:6161
邢台城市生活,http://121.29.84.237:5000/rtp/239.253.93.10:6163
CCTV-1综合,http://121.29.84.237:5000/rtp/239.253.92.83:8012
CCTV-2财经,http://121.29.84.237:5000/rtp/239.253.92.190:6065
CCTV-3综艺,http://121.29.84.237:5000/rtp/239.253.92.191:6057
CCTV-4中文国际,http://121.29.84.237:5000/rtp/239.253.92.251:6141
CCTV-5体育,http://121.29.84.237:5000/rtp/239.253.92.181:6046
CCTV-6电影,http://121.29.84.237:5000/rtp/239.253.92.193:6058
CCTV-7国防军事,http://121.29.84.237:5000/rtp/239.253.92.194:6059
CCTV-8电视剧,http://121.29.84.237:5000/rtp/239.253.92.195:6060
CCTV-9纪录,http://121.29.84.237:5000/rtp/239.253.92.107:6020
CCTV-10科教,http://121.29.84.237:5000/rtp/239.253.92.196:6061
CCTV-11戏曲,http://121.29.84.237:5000/rtp/239.253.93.153:6321
CCTV-12社会与法,http://121.29.84.237:5000/rtp/239.253.92.197:6062
CCTV-13新闻,http://121.29.84.237:5000/rtp/239.253.92.13:8008
CCTV-14少儿,http://121.29.84.237:5000/rtp/239.253.92.198:6063
CCTV-15音乐,http://121.29.84.237:5000/rtp/239.253.93.154:6322
CCTV-17农业农村,http://121.29.84.237:5000/rtp/239.253.93.150:6318
CCTV-5+体育赛事,http://121.29.84.237:5000/rtp/239.253.92.82:8013
CCTV-第一剧场,http://121.29.84.237:5000/rtp/239.253.93.138:6428
CCTV-风云剧场,http://121.29.84.237:5000/rtp/239.253.93.251:6429
CCTV-怀旧剧场,http://121.29.84.237:5000/rtp/239.253.93.252:6430
CCTV-风云音乐,http://121.29.84.237:5000/rtp/239.253.93.253:6431
CCTV-风云足球,http://121.29.84.237:5000/rtp/239.253.93.254:6432
CCTV-高尔夫网球,http://121.29.84.237:5000/rtp/239.253.93.122:6465
CCTV-兵器科技,http://121.29.84.237:5000/rtp/239.253.93.47:6435
CCTV-世界地理,http://121.29.84.237:5000/rtp/239.253.92.131:6113
CCTV-女性时尚,http://121.29.84.237:5000/rtp/239.253.92.144:6114
CCTV-文化精品,http://121.29.84.237:5000/rtp/239.253.93.175:6439
CCTV-央视台球,http://121.29.84.237:5000/rtp/239.253.93.231:6409
CCTV-电视指南,http://121.29.84.237:5000/rtp/239.253.93.249:6427
湖南卫视,http://121.29.84.237:5000/rtp/239.253.92.84:8015
浙江卫视,http://121.29.84.237:5000/rtp/239.253.92.90:8020
江苏卫视,http://121.29.84.237:5000/rtp/239.253.92.88:8018
北京卫视,http://121.29.84.237:5000/rtp/239.253.92.87:8014
东南卫视,http://121.29.84.237:5000/rtp/239.253.92.201:6146
东方卫视,http://121.29.84.237:5000/rtp/239.253.92.89:8019
天津卫视,http://121.29.84.237:5000/rtp/239.253.92.91:8021
深圳卫视,http://121.29.84.237:5000/rtp/239.253.92.86:8017
山东卫视,http://121.29.84.237:5000/rtp/239.253.92.207:8109
广东卫视,http://121.29.84.237:5000/rtp/239.253.92.206:8108
黑龙江卫视,http://121.29.84.237:5000/rtp/239.253.92.85:8016
辽宁卫视,http://121.29.84.237:5000/rtp/239.253.92.115:6056
安徽卫视,http://121.29.84.237:5000/rtp/239.253.92.209:6566
湖北卫视,http://121.29.84.237:5000/rtp/239.253.92.210:6567
四川卫视,http://121.29.84.237:5000/rtp/239.253.92.16:6043
重庆卫视,http://121.29.84.237:5000/rtp/239.253.92.10:6053
河南卫视,http://121.29.84.237:5000/rtp/239.253.92.137:6144
广西卫视,http://121.29.84.237:5000/rtp/239.253.92.76:8043
贵州卫视,http://121.29.84.237:5000/rtp/239.253.92.105:6055
江西卫视,http://121.29.84.237:5000/rtp/239.253.92.19:6145
吉林卫视,http://121.29.84.237:5000/rtp/239.253.92.202:6147
海南卫视,http://121.29.84.237:5000/rtp/239.253.93.155:6323
上海纪实人文,http://121.29.84.237:5000/rtp/239.253.92.99:6013
上海法治天地,http://121.29.84.237:5000/rtp/239.253.93.241:6419
上海欢笑剧场4K,http://121.29.84.237:5000/rtp/239.253.93.223:6401
上海动漫秀场,http://121.29.84.237:5000/rtp/239.253.93.225:6403
上海都市剧场,http://121.29.84.237:5000/rtp/239.253.93.227:6405
上海东方财经,http://121.29.84.237:5000/rtp/239.253.93.239:6417
上海金色学堂,http://121.29.84.237:5000/rtp/239.253.93.240:6418
上海游戏风云,http://121.29.84.237:5000/rtp/239.253.93.222:6400
上海乐游频道,http://121.29.84.237:5000/rtp/239.253.93.224:6402
上海生活时尚,http://121.29.84.237:5000/rtp/239.253.93.226:6404
湖南金鹰卡通,http://121.29.84.237:5000/rtp/239.253.92.163:8055
湖南金鹰纪实,http://121.29.84.237:5000/rtp/239.253.92.103:6054
湖南茶频道,http://121.29.84.237:5000/rtp/239.253.93.212:6390
湖南快乐垂钓,http://121.29.84.237:5000/rtp/239.253.93.213:6391
河南文物宝库,http://121.29.84.237:5000/rtp/239.253.93.180:6437
河南武术世界,http://121.29.84.237:5000/rtp/239.253.93.46:6434
BRTV纪实科教,http://121.29.84.237:5000/rtp/239.253.93.190:6358
中国交通频道,http://121.29.84.237:5000/rtp/239.253.93.189:6357
CETV-1,http://121.29.84.237:5000/rtp/239.253.92.211:6069
CETV-4,http://121.29.84.237:5000/rtp/239.253.92.200:6137
CETV早期教育,http://121.29.84.237:5000/rtp/239.253.93.164:6440
CGTN国际,http://121.29.84.237:5000/rtp/239.253.92.15:8011
天元围棋,http://121.29.84.237:5000/rtp/239.253.93.211:6389
中华特产,http://121.29.84.237:5000/rtp/239.253.93.242:6420
中华美食,http://121.29.84.237:5000/rtp/239.253.93.248:6426
沧州新闻综合,http://121.29.84.237:5000/rtp/239.253.92.121:6015
沧州公共频道,http://121.29.84.237:5000/rtp/239.253.92.122:6016
沧州影视娱乐,http://121.29.84.237:5000/rtp/239.253.92.123:6017
保定公共频道,http://121.29.84.237:5000/rtp/239.253.93.4:6157
保定生活健康,http://121.29.84.237:5000/rtp/239.253.93.5:6158
河北联通-组播2,#genre#
河北卫视,http://121.20.207.185:9999/rtp/239.253.92.154:6011
河北经济生活,http://121.20.207.185:9999/rtp/239.253.92.171:6001
河北都市频道,http://121.20.207.185:9999/rtp/239.253.92.172:6002
河北影视剧,http://121.20.207.185:9999/rtp/239.253.92.173:6003
河北少儿科教,http://121.20.207.185:9999/rtp/239.253.92.174:6004
河北公共频道,http://121.20.207.185:9999/rtp/239.253.92.175:6005
河北农民,http://121.20.207.185:9999/rtp/239.253.92.176:6006
睛彩河北,http://121.20.207.185:9999/rtp/239.253.92.104:6221
石家庄新闻综合,http://121.20.207.185:9999/rtp/239.253.92.149:6035
石家庄文化娱乐,http://121.20.207.185:9999/rtp/239.253.92.93:8120
石家庄城市服务,http://121.20.207.185:9999/rtp/239.253.92.94:8121
石家庄都市,http://121.20.207.185:9999/rtp/239.253.92.95:8122
承德新闻综合,http://121.20.207.185:9999/rtp/239.253.92.222:8112
承德旅游文化,http://121.20.207.185:9999/rtp/239.253.92.223:8113
秦皇岛新闻综合,http://121.20.207.185:9999/rtp/239.253.92.52:6021
秦皇岛公共频道,http://121.20.207.185:9999/rtp/239.253.92.53:6022
秦皇岛影视频道,http://121.20.207.185:9999/rtp/239.253.92.54:6023
唐山新闻综合,http://121.20.207.185:9999/rtp/239.253.92.245:6089
唐山生活服务,http://121.20.207.185:9999/rtp/239.253.92.126:6026
唐山影视频道,http://121.20.207.185:9999/rtp/239.253.92.127:6027
唐山公共频道,http://121.20.207.185:9999/rtp/239.253.92.128:6028
廊坊新闻综合,http://121.20.207.185:9999/rtp/239.253.92.164:6036
廊坊公共频道,http://121.20.207.185:9999/rtp/239.253.92.166:6037
保定新闻综合,http://121.20.207.185:9999/rtp/239.253.93.2:6153
衡水新闻综合,http://121.20.207.185:9999/rtp/239.253.93.3:6154
衡水公共频道,http://121.20.207.185:9999/rtp/239.253.93.7:6160
邢台综合频道,http://121.20.207.185:9999/rtp/239.253.93.8:6161
邢台城市生活,http://121.20.207.185:9999/rtp/239.253.93.10:6163
CCTV-1综合,http://121.20.207.185:9999/rtp/239.253.92.83:8012
CCTV-2财经,http://121.20.207.185:9999/rtp/239.253.92.190:6065
CCTV-3综艺,http://121.20.207.185:9999/rtp/239.253.92.191:6057
CCTV-4中文国际,http://121.20.207.185:9999/rtp/239.253.92.251:6141
CCTV-5体育,http://121.20.207.185:9999/rtp/239.253.92.181:6046
CCTV-6电影,http://121.20.207.185:9999/rtp/239.253.92.193:6058
CCTV-7国防军事,http://121.20.207.185:9999/rtp/239.253.92.194:6059
CCTV-8电视剧,http://121.20.207.185:9999/rtp/239.253.92.195:6060
CCTV-9纪录,http://121.20.207.185:9999/rtp/239.253.92.107:6020
CCTV-10科教,http://121.20.207.185:9999/rtp/239.253.92.196:6061
CCTV-11戏曲,http://121.20.207.185:9999/rtp/239.253.93.153:6321
CCTV-12社会与法,http://121.20.207.185:9999/rtp/239.253.92.197:6062
CCTV-13新闻,http://121.20.207.185:9999/rtp/239.253.92.13:8008
CCTV-14少儿,http://121.20.207.185:9999/rtp/239.253.92.198:6063
CCTV-15音乐,http://121.20.207.185:9999/rtp/239.253.93.154:6322
CCTV-17农业农村,http://121.20.207.185:9999/rtp/239.253.93.150:6318
CCTV-5+体育赛事,http://121.20.207.185:9999/rtp/239.253.92.82:8013
CCTV-第一剧场,http://121.20.207.185:9999/rtp/239.253.93.138:6428
CCTV-风云剧场,http://121.20.207.185:9999/rtp/239.253.93.251:6429
CCTV-怀旧剧场,http://121.20.207.185:9999/rtp/239.253.93.252:6430
CCTV-风云音乐,http://121.20.207.185:9999/rtp/239.253.93.253:6431
CCTV-风云足球,http://121.20.207.185:9999/rtp/239.253.93.254:6432
CCTV-高尔夫网球,http://121.20.207.185:9999/rtp/239.253.93.122:6465
CCTV-兵器科技,http://121.20.207.185:9999/rtp/239.253.93.47:6435
CCTV-世界地理,http://121.20.207.185:9999/rtp/239.253.92.131:6113
CCTV-女性时尚,http://121.20.207.185:9999/rtp/239.253.92.144:6114
CCTV-文化精品,http://121.20.207.185:9999/rtp/239.253.93.175:6439
CCTV-央视台球,http://121.20.207.185:9999/rtp/239.253.93.231:6409
CCTV-电视指南,http://121.20.207.185:9999/rtp/239.253.93.249:6427
湖南卫视,http://121.20.207.185:9999/rtp/239.253.92.84:8015
浙江卫视,http://121.20.207.185:9999/rtp/239.253.92.90:8020
江苏卫视,http://121.20.207.185:9999/rtp/239.253.92.88:8018
北京卫视,http://121.20.207.185:9999/rtp/239.253.92.87:8014
东南卫视,http://121.20.207.185:9999/rtp/239.253.92.201:6146
东方卫视,http://121.20.207.185:9999/rtp/239.253.92.89:8019
天津卫视,http://121.20.207.185:9999/rtp/239.253.92.91:8021
深圳卫视,http://121.20.207.185:9999/rtp/239.253.92.86:8017
山东卫视,http://121.20.207.185:9999/rtp/239.253.92.207:8109
广东卫视,http://121.20.207.185:9999/rtp/239.253.92.206:8108
黑龙江卫视,http://121.20.207.185:9999/rtp/239.253.92.85:8016
辽宁卫视,http://121.20.207.185:9999/rtp/239.253.92.115:6056
安徽卫视,http://121.20.207.185:9999/rtp/239.253.92.209:6566
湖北卫视,http://121.20.207.185:9999/rtp/239.253.92.210:6567
四川卫视,http://121.20.207.185:9999/rtp/239.253.92.16:6043
重庆卫视,http://121.20.207.185:9999/rtp/239.253.92.10:6053
河南卫视,http://121.20.207.185:9999/rtp/239.253.92.137:6144
广西卫视,http://121.20.207.185:9999/rtp/239.253.92.76:8043
贵州卫视,http://121.20.207.185:9999/rtp/239.253.92.105:6055
江西卫视,http://121.20.207.185:9999/rtp/239.253.92.19:6145
吉林卫视,http://121.20.207.185:9999/rtp/239.253.92.202:6147
海南卫视,http://121.20.207.185:9999/rtp/239.253.93.155:6323
上海纪实人文,http://121.20.207.185:9999/rtp/239.253.92.99:6013
上海法治天地,http://121.20.207.185:9999/rtp/239.253.93.241:6419
上海欢笑剧场4K,http://121.20.207.185:9999/rtp/239.253.93.223:6401
上海动漫秀场,http://121.20.207.185:9999/rtp/239.253.93.225:6403
上海都市剧场,http://121.20.207.185:9999/rtp/239.253.93.227:6405
上海东方财经,http://121.20.207.185:9999/rtp/239.253.93.239:6417
上海金色学堂,http://121.20.207.185:9999/rtp/239.253.93.240:6418
上海游戏风云,http://121.20.207.185:9999/rtp/239.253.93.222:6400
上海乐游频道,http://121.20.207.185:9999/rtp/239.253.93.224:6402
上海生活时尚,http://121.20.207.185:9999/rtp/239.253.93.226:6404
湖南金鹰卡通,http://121.20.207.185:9999/rtp/239.253.92.163:8055
湖南金鹰纪实,http://121.20.207.185:9999/rtp/239.253.92.103:6054
湖南茶频道,http://121.20.207.185:9999/rtp/239.253.93.212:6390
湖南快乐垂钓,http://121.20.207.185:9999/rtp/239.253.93.213:6391
河南文物宝库,http://121.20.207.185:9999/rtp/239.253.93.180:6437
河南武术世界,http://121.20.207.185:9999/rtp/239.253.93.46:6434
BRTV纪实科教,http://121.20.207.185:9999/rtp/239.253.93.190:6358
中国交通频道,http://121.20.207.185:9999/rtp/239.253.93.189:6357
CETV-1,http://121.20.207.185:9999/rtp/239.253.92.211:6069
CETV-4,http://121.20.207.185:9999/rtp/239.253.92.200:6137
CETV早期教育,http://121.20.207.185:9999/rtp/239.253.93.164:6440
CGTN国际,http://121.20.207.185:9999/rtp/239.253.92.15:8011
天元围棋,http://121.20.207.185:9999/rtp/239.253.93.211:6389
中华特产,http://121.20.207.185:9999/rtp/239.253.93.242:6420
中华美食,http://121.20.207.185:9999/rtp/239.253.93.248:6426
沧州新闻综合,http://121.20.207.185:9999/rtp/239.253.92.121:6015
沧州公共频道,http://121.20.207.185:9999/rtp/239.253.92.122:6016
沧州影视娱乐,http://121.20.207.185:9999/rtp/239.253.92.123:6017
保定公共频道,http://121.20.207.185:9999/rtp/239.253.93.4:6157
保定生活健康,http://121.20.207.185:9999/rtp/239.253.93.5:6158
河北联通-组播3,#genre#
