2024-12-07 04:33:52
江苏电信,#genre#
房县综合,http://59.174.226.140:8880/rtp/239.69.1.192:10794
蔡甸综合,http://59.174.226.140:8880/rtp/239.69.1.245:11112
CCTV-1综合,http://59.174.226.140:8880/rtp/239.254.96.96:8550
CCTV-2财经,http://59.174.226.140:8880/rtp/239.69.1.102:10250
CCTV-3综艺,http://59.174.226.140:8880/rtp/239.69.1.122:10370
CCTV-4中文国际,http://59.174.226.140:8880/rtp/239.69.1.138:10466
CCTV-5体育,http://59.174.226.140:8880/rtp/239.69.1.123:10376
CCTV-6电影,http://59.174.226.140:8880/rtp/239.69.1.124:10382
CCTV-7国防军事,http://59.174.226.140:8880/rtp/239.69.1.103:10256
CCTV-8电视剧,http://59.174.226.140:8880/rtp/239.69.1.125:10388
CCTV-9纪录,http://59.174.226.140:8880/rtp/239.69.1.104:10262
CCTV-10科教,http://59.174.226.140:8880/rtp/239.69.1.105:10268
CCTV-11戏曲,http://59.174.226.140:8880/rtp/239.69.1.154:10560
CCTV-12社会与法,http://59.174.226.140:8880/rtp/239.69.1.106:10274
CCTV-13新闻,http://59.174.226.140:8880/rtp/239.254.96.161:9040
CCTV-14少儿,http://59.174.226.140:8880/rtp/239.69.1.107:10280
CCTV-15音乐,http://59.174.226.140:8880/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://59.174.226.140:8880/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://59.174.226.140:8880/rtp/239.69.1.249:11136
CCTV-17农业农村,http://59.174.226.140:8880/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://59.174.226.140:8880/rtp/239.254.96.234:9484
CCTV 4K,http://59.174.226.140:8880/rtp/239.69.1.12:9712
CHC-影迷电影,http://59.174.226.140:8880/rtp/239.69.1.241:11088
CHC-动作电影,http://59.174.226.140:8880/rtp/239.69.1.242:11094
CHC-家庭影院,http://59.174.226.140:8880/rtp/239.69.1.243:11100
CCTV-第一剧场,http://59.174.226.140:8880/rtp/239.69.1.74:10084
CCTV-兵器科技,http://59.174.226.140:8880/rtp/239.69.1.79:10114
CCTV-风云足球,http://59.174.226.140:8880/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://59.174.226.140:8880/rtp/239.69.1.83:10138
CCTV-世界地理,http://59.174.226.140:8880/rtp/239.69.1.91:10186
CCTV-央视台球,http://59.174.226.140:8880/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://59.174.226.140:8880/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://59.174.226.140:8880/rtp/239.69.1.232:11034
河北卫视,http://59.174.226.140:8880/rtp/239.254.96.113:9616
深圳卫视,http://59.174.226.140:8880/rtp/239.254.96.137:8896
湖南卫视,http://59.174.226.140:8880/rtp/239.254.96.139:8908
广东卫视,http://59.174.226.140:8880/rtp/239.254.96.140:8914
北京卫视,http://59.174.226.140:8880/rtp/239.254.96.141:8920
东方卫视,http://59.174.226.140:8880/rtp/239.254.96.142:8926
浙江卫视,http://59.174.226.140:8880/rtp/239.254.96.143:8932
江苏卫视,http://59.174.226.140:8880/rtp/239.254.96.144:8938
天津卫视,http://59.174.226.140:8880/rtp/239.69.1.68:10048
山东卫视,http://59.174.226.140:8880/rtp/239.69.1.69:10054
安徽卫视,http://59.174.226.140:8880/rtp/239.69.1.70:10060
辽宁卫视,http://59.174.226.140:8880/rtp/239.69.1.71:10066
东南卫视,http://59.174.226.140:8880/rtp/239.69.1.108:10286
江西卫视,http://59.174.226.140:8880/rtp/239.69.1.126:10394
重庆卫视,http://59.174.226.140:8880/rtp/239.69.1.149:10530
贵州卫视,http://59.174.226.140:8880/rtp/239.69.1.150:10536
海南卫视,http://59.174.226.140:8880/rtp/239.69.1.151:10542
河南卫视,http://59.174.226.140:8880/rtp/239.69.1.168:10644
四川卫视,http://59.174.226.140:8880/rtp/239.69.1.169:10650
广西卫视,http://59.174.226.140:8880/rtp/239.69.1.191:10788
吉林卫视,http://59.174.226.140:8880/rtp/239.69.1.212:10914
黑龙江卫视,http://59.174.226.140:8880/rtp/239.254.96.138:8902
湖南金鹰纪实,http://59.174.226.140:8880/rtp/239.69.1.109:10292
湖南金鹰卡通,http://59.174.226.140:8880/rtp/239.69.1.248:11130
湖南快乐垂钓,http://59.174.226.140:8880/rtp/239.69.1.142:10488
湖南茶频道,http://59.174.226.140:8880/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://59.174.226.140:8880/rtp/239.69.1.193:10800
河南梨园频道,http://59.174.226.140:8880/rtp/239.69.1.33:9838
河南武术世界,http://59.174.226.140:8880/rtp/239.69.1.47:9922
CETV1,http://59.174.226.140:8880/rtp/239.69.1.110:10298
CGTN记录片,http://59.174.226.140:8880/rtp/239.69.1.233:11040
CGTN西班牙语,http://59.174.226.140:8880/rtp/239.69.1.234:11046
CGTN法语,http://59.174.226.140:8880/rtp/239.69.1.235:11052
湖北卫视,http://119.98.140.96:8888/rtp/239.254.96.115:8664
湖北公共新闻,http://119.98.140.96:8888/rtp/239.69.1.40:9880
湖北经视频道,http://119.98.140.96:8888/rtp/239.69.1.41:9886
湖北综合频道,http://119.98.140.96:8888/rtp/239.69.1.42:9892
湖北垄上频道,http://119.98.140.96:8888/rtp/239.69.1.43:9898
湖北影视频道,http://119.98.140.96:8888/rtp/239.69.1.204:10866
湖北生活频道,http://119.98.140.96:8888/rtp/239.69.1.205:10872
湖北教育频道,http://119.98.140.96:8888/rtp/239.69.1.206:10878
武汉新闻综合,http://119.98.140.96:8888/rtp/239.69.1.145:10506
武汉电视剧,http://119.98.140.96:8888/rtp/239.69.1.146:10512
武汉科技生活,http://119.98.140.96:8888/rtp/239.69.1.251:11148
武汉文体频道,http://119.98.140.96:8888/rtp/239.69.1.147:10518
武汉教育频道,http://119.98.140.96:8888/rtp/239.69.1.60:9994
阳新综合,http://119.98.140.96:8888/rtp/239.69.1.34:9844
房县综合,http://119.98.140.96:8888/rtp/239.69.1.192:10794
蔡甸综合,http://119.98.140.96:8888/rtp/239.69.1.245:11112
CCTV-1综合,http://119.98.140.96:8888/rtp/239.254.96.96:8550
CCTV-2财经,http://119.98.140.96:8888/rtp/239.69.1.102:10250
CCTV-3综艺,http://119.98.140.96:8888/rtp/239.69.1.122:10370
CCTV-4中文国际,http://119.98.140.96:8888/rtp/239.69.1.138:10466
CCTV-5体育,http://119.98.140.96:8888/rtp/239.69.1.123:10376
CCTV-6电影,http://119.98.140.96:8888/rtp/239.69.1.124:10382
CCTV-7国防军事,http://119.98.140.96:8888/rtp/239.69.1.103:10256
CCTV-8电视剧,http://119.98.140.96:8888/rtp/239.69.1.125:10388
CCTV-9纪录,http://119.98.140.96:8888/rtp/239.69.1.104:10262
CCTV-10科教,http://119.98.140.96:8888/rtp/239.69.1.105:10268
CCTV-11戏曲,http://119.98.140.96:8888/rtp/239.69.1.154:10560
CCTV-12社会与法,http://119.98.140.96:8888/rtp/239.69.1.106:10274
CCTV-13新闻,http://119.98.140.96:8888/rtp/239.254.96.161:9040
CCTV-14少儿,http://119.98.140.96:8888/rtp/239.69.1.107:10280
CCTV-15音乐,http://119.98.140.96:8888/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://119.98.140.96:8888/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://119.98.140.96:8888/rtp/239.69.1.249:11136
CCTV-17农业农村,http://119.98.140.96:8888/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://119.98.140.96:8888/rtp/239.254.96.234:9484
CCTV 4K,http://119.98.140.96:8888/rtp/239.69.1.12:9712
CHC-影迷电影,http://119.98.140.96:8888/rtp/239.69.1.241:11088
CHC-动作电影,http://119.98.140.96:8888/rtp/239.69.1.242:11094
CHC-家庭影院,http://119.98.140.96:8888/rtp/239.69.1.243:11100
CCTV-第一剧场,http://119.98.140.96:8888/rtp/239.69.1.74:10084
CCTV-兵器科技,http://119.98.140.96:8888/rtp/239.69.1.79:10114
CCTV-风云足球,http://119.98.140.96:8888/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://119.98.140.96:8888/rtp/239.69.1.83:10138
CCTV-世界地理,http://119.98.140.96:8888/rtp/239.69.1.91:10186
CCTV-央视台球,http://119.98.140.96:8888/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://119.98.140.96:8888/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://119.98.140.96:8888/rtp/239.69.1.232:11034
河北卫视,http://119.98.140.96:8888/rtp/239.254.96.113:9616
深圳卫视,http://119.98.140.96:8888/rtp/239.254.96.137:8896
湖南卫视,http://119.98.140.96:8888/rtp/239.254.96.139:8908
广东卫视,http://119.98.140.96:8888/rtp/239.254.96.140:8914
北京卫视,http://119.98.140.96:8888/rtp/239.254.96.141:8920
东方卫视,http://119.98.140.96:8888/rtp/239.254.96.142:8926
浙江卫视,http://119.98.140.96:8888/rtp/239.254.96.143:8932
江苏卫视,http://119.98.140.96:8888/rtp/239.254.96.144:8938
天津卫视,http://119.98.140.96:8888/rtp/239.69.1.68:10048
山东卫视,http://119.98.140.96:8888/rtp/239.69.1.69:10054
安徽卫视,http://119.98.140.96:8888/rtp/239.69.1.70:10060
辽宁卫视,http://119.98.140.96:8888/rtp/239.69.1.71:10066
东南卫视,http://119.98.140.96:8888/rtp/239.69.1.108:10286
江西卫视,http://119.98.140.96:8888/rtp/239.69.1.126:10394
重庆卫视,http://119.98.140.96:8888/rtp/239.69.1.149:10530
贵州卫视,http://119.98.140.96:8888/rtp/239.69.1.150:10536
海南卫视,http://119.98.140.96:8888/rtp/239.69.1.151:10542
河南卫视,http://119.98.140.96:8888/rtp/239.69.1.168:10644
四川卫视,http://119.98.140.96:8888/rtp/239.69.1.169:10650
广西卫视,http://119.98.140.96:8888/rtp/239.69.1.191:10788
吉林卫视,http://119.98.140.96:8888/rtp/239.69.1.212:10914
黑龙江卫视,http://119.98.140.96:8888/rtp/239.254.96.138:8902
湖南金鹰纪实,http://119.98.140.96:8888/rtp/239.69.1.109:10292
湖南金鹰卡通,http://119.98.140.96:8888/rtp/239.69.1.248:11130
湖南快乐垂钓,http://119.98.140.96:8888/rtp/239.69.1.142:10488
湖南茶频道,http://119.98.140.96:8888/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://119.98.140.96:8888/rtp/239.69.1.193:10800
河南梨园频道,http://119.98.140.96:8888/rtp/239.69.1.33:9838
河南武术世界,http://119.98.140.96:8888/rtp/239.69.1.47:9922
CETV1,http://119.98.140.96:8888/rtp/239.69.1.110:10298
CGTN记录片,http://119.98.140.96:8888/rtp/239.69.1.233:11040
CGTN西班牙语,http://119.98.140.96:8888/rtp/239.69.1.234:11046
CGTN法语,http://119.98.140.96:8888/rtp/239.69.1.235:11052
湖北卫视,http://27.17.145.247:8989/rtp/239.254.96.115:8664
湖北公共新闻,http://27.17.145.247:8989/rtp/239.69.1.40:9880
湖北经视频道,http://27.17.145.247:8989/rtp/239.69.1.41:9886
湖北综合频道,http://27.17.145.247:8989/rtp/239.69.1.42:9892
湖北垄上频道,http://27.17.145.247:8989/rtp/239.69.1.43:9898
湖北影视频道,http://27.17.145.247:8989/rtp/239.69.1.204:10866
湖北生活频道,http://27.17.145.247:8989/rtp/239.69.1.205:10872
湖北教育频道,http://27.17.145.247:8989/rtp/239.69.1.206:10878
武汉新闻综合,http://27.17.145.247:8989/rtp/239.69.1.145:10506
武汉电视剧,http://27.17.145.247:8989/rtp/239.69.1.146:10512
武汉科技生活,http://27.17.145.247:8989/rtp/239.69.1.251:11148
武汉文体频道,http://27.17.145.247:8989/rtp/239.69.1.147:10518
武汉教育频道,http://27.17.145.247:8989/rtp/239.69.1.60:9994
阳新综合,http://27.17.145.247:8989/rtp/239.69.1.34:9844
房县综合,http://27.17.145.247:8989/rtp/239.69.1.192:10794
蔡甸综合,http://27.17.145.247:8989/rtp/239.69.1.245:11112
CCTV-1综合,http://27.17.145.247:8989/rtp/239.254.96.96:8550
CCTV-2财经,http://27.17.145.247:8989/rtp/239.69.1.102:10250
CCTV-3综艺,http://27.17.145.247:8989/rtp/239.69.1.122:10370
CCTV-4中文国际,http://27.17.145.247:8989/rtp/239.69.1.138:10466
CCTV-5体育,http://27.17.145.247:8989/rtp/239.69.1.123:10376
CCTV-6电影,http://27.17.145.247:8989/rtp/239.69.1.124:10382
CCTV-7国防军事,http://27.17.145.247:8989/rtp/239.69.1.103:10256
CCTV-8电视剧,http://27.17.145.247:8989/rtp/239.69.1.125:10388
CCTV-9纪录,http://27.17.145.247:8989/rtp/239.69.1.104:10262
CCTV-10科教,http://27.17.145.247:8989/rtp/239.69.1.105:10268
CCTV-11戏曲,http://27.17.145.247:8989/rtp/239.69.1.154:10560
CCTV-12社会与法,http://27.17.145.247:8989/rtp/239.69.1.106:10274
CCTV-13新闻,http://27.17.145.247:8989/rtp/239.254.96.161:9040
CCTV-14少儿,http://27.17.145.247:8989/rtp/239.69.1.107:10280
CCTV-15音乐,http://27.17.145.247:8989/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://27.17.145.247:8989/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://27.17.145.247:8989/rtp/239.69.1.249:11136
CCTV-17农业农村,http://27.17.145.247:8989/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://27.17.145.247:8989/rtp/239.254.96.234:9484
CCTV 4K,http://27.17.145.247:8989/rtp/239.69.1.12:9712
CHC-影迷电影,http://27.17.145.247:8989/rtp/239.69.1.241:11088
CHC-动作电影,http://27.17.145.247:8989/rtp/239.69.1.242:11094
CHC-家庭影院,http://27.17.145.247:8989/rtp/239.69.1.243:11100
CCTV-第一剧场,http://27.17.145.247:8989/rtp/239.69.1.74:10084
CCTV-兵器科技,http://27.17.145.247:8989/rtp/239.69.1.79:10114
CCTV-风云足球,http://27.17.145.247:8989/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://27.17.145.247:8989/rtp/239.69.1.83:10138
CCTV-世界地理,http://27.17.145.247:8989/rtp/239.69.1.91:10186
CCTV-央视台球,http://27.17.145.247:8989/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://27.17.145.247:8989/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://27.17.145.247:8989/rtp/239.69.1.232:11034
河北卫视,http://27.17.145.247:8989/rtp/239.254.96.113:9616
深圳卫视,http://27.17.145.247:8989/rtp/239.254.96.137:8896
湖南卫视,http://27.17.145.247:8989/rtp/239.254.96.139:8908
广东卫视,http://27.17.145.247:8989/rtp/239.254.96.140:8914
北京卫视,http://27.17.145.247:8989/rtp/239.254.96.141:8920
东方卫视,http://27.17.145.247:8989/rtp/239.254.96.142:8926
浙江卫视,http://27.17.145.247:8989/rtp/239.254.96.143:8932
江苏卫视,http://27.17.145.247:8989/rtp/239.254.96.144:8938
天津卫视,http://27.17.145.247:8989/rtp/239.69.1.68:10048
山东卫视,http://27.17.145.247:8989/rtp/239.69.1.69:10054
安徽卫视,http://27.17.145.247:8989/rtp/239.69.1.70:10060
辽宁卫视,http://27.17.145.247:8989/rtp/239.69.1.71:10066
东南卫视,http://27.17.145.247:8989/rtp/239.69.1.108:10286
江西卫视,http://27.17.145.247:8989/rtp/239.69.1.126:10394
重庆卫视,http://27.17.145.247:8989/rtp/239.69.1.149:10530
贵州卫视,http://27.17.145.247:8989/rtp/239.69.1.150:10536
海南卫视,http://27.17.145.247:8989/rtp/239.69.1.151:10542
河南卫视,http://27.17.145.247:8989/rtp/239.69.1.168:10644
四川卫视,http://27.17.145.247:8989/rtp/239.69.1.169:10650
广西卫视,http://27.17.145.247:8989/rtp/239.69.1.191:10788
吉林卫视,http://27.17.145.247:8989/rtp/239.69.1.212:10914
黑龙江卫视,http://27.17.145.247:8989/rtp/239.254.96.138:8902
湖南金鹰纪实,http://27.17.145.247:8989/rtp/239.69.1.109:10292
湖南金鹰卡通,http://27.17.145.247:8989/rtp/239.69.1.248:11130
湖南快乐垂钓,http://27.17.145.247:8989/rtp/239.69.1.142:10488
湖南茶频道,http://27.17.145.247:8989/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://27.17.145.247:8989/rtp/239.69.1.193:10800
河南梨园频道,http://27.17.145.247:8989/rtp/239.69.1.33:9838
河南武术世界,http://27.17.145.247:8989/rtp/239.69.1.47:9922
CETV1,http://27.17.145.247:8989/rtp/239.69.1.110:10298
CGTN记录片,http://27.17.145.247:8989/rtp/239.69.1.233:11040
CGTN西班牙语,http://27.17.145.247:8989/rtp/239.69.1.234:11046
CGTN法语,http://27.17.145.247:8989/rtp/239.69.1.235:11052
湖北卫视,http://119.98.133.51:5555/rtp/239.254.96.115:8664
湖北公共新闻,http://119.98.133.51:5555/rtp/239.69.1.40:9880
湖北经视频道,http://119.98.133.51:5555/rtp/239.69.1.41:9886
湖北综合频道,http://119.98.133.51:5555/rtp/239.69.1.42:9892
湖北垄上频道,http://119.98.133.51:5555/rtp/239.69.1.43:9898
湖北影视频道,http://119.98.133.51:5555/rtp/239.69.1.204:10866
湖北生活频道,http://119.98.133.51:5555/rtp/239.69.1.205:10872
湖北教育频道,http://119.98.133.51:5555/rtp/239.69.1.206:10878
武汉新闻综合,http://119.98.133.51:5555/rtp/239.69.1.145:10506
武汉电视剧,http://119.98.133.51:5555/rtp/239.69.1.146:10512
武汉科技生活,http://119.98.133.51:5555/rtp/239.69.1.251:11148
武汉文体频道,http://119.98.133.51:5555/rtp/239.69.1.147:10518
武汉教育频道,http://119.98.133.51:5555/rtp/239.69.1.60:9994
阳新综合,http://119.98.133.51:5555/rtp/239.69.1.34:9844
房县综合,http://119.98.133.51:5555/rtp/239.69.1.192:10794
蔡甸综合,http://119.98.133.51:5555/rtp/239.69.1.245:11112
CCTV-1综合,http://119.98.133.51:5555/rtp/239.254.96.96:8550
CCTV-2财经,http://119.98.133.51:5555/rtp/239.69.1.102:10250
CCTV-3综艺,http://119.98.133.51:5555/rtp/239.69.1.122:10370
CCTV-4中文国际,http://119.98.133.51:5555/rtp/239.69.1.138:10466
CCTV-5体育,http://119.98.133.51:5555/rtp/239.69.1.123:10376
CCTV-6电影,http://119.98.133.51:5555/rtp/239.69.1.124:10382
CCTV-7国防军事,http://119.98.133.51:5555/rtp/239.69.1.103:10256
CCTV-8电视剧,http://119.98.133.51:5555/rtp/239.69.1.125:10388
CCTV-9纪录,http://119.98.133.51:5555/rtp/239.69.1.104:10262
CCTV-10科教,http://119.98.133.51:5555/rtp/239.69.1.105:10268
CCTV-11戏曲,http://119.98.133.51:5555/rtp/239.69.1.154:10560
CCTV-12社会与法,http://119.98.133.51:5555/rtp/239.69.1.106:10274
CCTV-13新闻,http://119.98.133.51:5555/rtp/239.254.96.161:9040
CCTV-14少儿,http://119.98.133.51:5555/rtp/239.69.1.107:10280
CCTV-15音乐,http://119.98.133.51:5555/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://119.98.133.51:5555/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://119.98.133.51:5555/rtp/239.69.1.249:11136
CCTV-17农业农村,http://119.98.133.51:5555/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://119.98.133.51:5555/rtp/239.254.96.234:9484
CCTV 4K,http://119.98.133.51:5555/rtp/239.69.1.12:9712
CHC-影迷电影,http://119.98.133.51:5555/rtp/239.69.1.241:11088
CHC-动作电影,http://119.98.133.51:5555/rtp/239.69.1.242:11094
CHC-家庭影院,http://119.98.133.51:5555/rtp/239.69.1.243:11100
CCTV-第一剧场,http://119.98.133.51:5555/rtp/239.69.1.74:10084
CCTV-兵器科技,http://119.98.133.51:5555/rtp/239.69.1.79:10114
CCTV-风云足球,http://119.98.133.51:5555/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://119.98.133.51:5555/rtp/239.69.1.83:10138
CCTV-世界地理,http://119.98.133.51:5555/rtp/239.69.1.91:10186
CCTV-央视台球,http://119.98.133.51:5555/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://119.98.133.51:5555/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://119.98.133.51:5555/rtp/239.69.1.232:11034
河北卫视,http://119.98.133.51:5555/rtp/239.254.96.113:9616
深圳卫视,http://119.98.133.51:5555/rtp/239.254.96.137:8896
湖南卫视,http://119.98.133.51:5555/rtp/239.254.96.139:8908
广东卫视,http://119.98.133.51:5555/rtp/239.254.96.140:8914
北京卫视,http://119.98.133.51:5555/rtp/239.254.96.141:8920
东方卫视,http://119.98.133.51:5555/rtp/239.254.96.142:8926
浙江卫视,http://119.98.133.51:5555/rtp/239.254.96.143:8932
江苏卫视,http://119.98.133.51:5555/rtp/239.254.96.144:8938
天津卫视,http://119.98.133.51:5555/rtp/239.69.1.68:10048
山东卫视,http://119.98.133.51:5555/rtp/239.69.1.69:10054
安徽卫视,http://119.98.133.51:5555/rtp/239.69.1.70:10060
辽宁卫视,http://119.98.133.51:5555/rtp/239.69.1.71:10066
东南卫视,http://119.98.133.51:5555/rtp/239.69.1.108:10286
江西卫视,http://119.98.133.51:5555/rtp/239.69.1.126:10394
重庆卫视,http://119.98.133.51:5555/rtp/239.69.1.149:10530
贵州卫视,http://119.98.133.51:5555/rtp/239.69.1.150:10536
海南卫视,http://119.98.133.51:5555/rtp/239.69.1.151:10542
河南卫视,http://119.98.133.51:5555/rtp/239.69.1.168:10644
四川卫视,http://119.98.133.51:5555/rtp/239.69.1.169:10650
广西卫视,http://119.98.133.51:5555/rtp/239.69.1.191:10788
吉林卫视,http://119.98.133.51:5555/rtp/239.69.1.212:10914
黑龙江卫视,http://119.98.133.51:5555/rtp/239.254.96.138:8902
湖南金鹰纪实,http://119.98.133.51:5555/rtp/239.69.1.109:10292
湖南金鹰卡通,http://119.98.133.51:5555/rtp/239.69.1.248:11130
湖南快乐垂钓,http://119.98.133.51:5555/rtp/239.69.1.142:10488
湖南茶频道,http://119.98.133.51:5555/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://119.98.133.51:5555/rtp/239.69.1.193:10800
河南梨园频道,http://119.98.133.51:5555/rtp/239.69.1.33:9838
河南武术世界,http://119.98.133.51:5555/rtp/239.69.1.47:9922
CETV1,http://119.98.133.51:5555/rtp/239.69.1.110:10298
CGTN记录片,http://119.98.133.51:5555/rtp/239.69.1.233:11040
CGTN西班牙语,http://119.98.133.51:5555/rtp/239.69.1.234:11046
CGTN法语,http://119.98.133.51:5555/rtp/239.69.1.235:11052
上海电信,#genre#
东方卫视,http://101.83.188.188:9999/udp/239.45.3.146:5140
新闻综合,http://101.83.188.188:9999/udp/239.45.3.209:5140
都市频道,http://101.83.188.188:9999/udp/239.45.3.236:5140
纪实人文,http://101.83.188.188:9999/udp/239.45.3.212:5140
东方影视,http://101.83.188.188:9999/udp/239.45.3.237:5140
