2024-12-05 05:26:12
江苏电信,#genre#
CCTV-12社会与法,http://27.17.145.247:8989/rtp/239.69.1.106:10274
CCTV-13新闻,http://27.17.145.247:8989/rtp/239.254.96.161:9040
CCTV-14少儿,http://27.17.145.247:8989/rtp/239.69.1.107:10280
CCTV-15音乐,http://27.17.145.247:8989/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://27.17.145.247:8989/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://27.17.145.247:8989/rtp/239.69.1.249:11136
CCTV-17农业农村,http://27.17.145.247:8989/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://27.17.145.247:8989/rtp/239.254.96.234:9484
CCTV 4K,http://27.17.145.247:8989/rtp/239.69.1.12:9712
CHC-影迷电影,http://27.17.145.247:8989/rtp/239.69.1.241:11088
CHC-动作电影,http://27.17.145.247:8989/rtp/239.69.1.242:11094
CHC-家庭影院,http://27.17.145.247:8989/rtp/239.69.1.243:11100
CCTV-第一剧场,http://27.17.145.247:8989/rtp/239.69.1.74:10084
CCTV-兵器科技,http://27.17.145.247:8989/rtp/239.69.1.79:10114
CCTV-风云足球,http://27.17.145.247:8989/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://27.17.145.247:8989/rtp/239.69.1.83:10138
CCTV-世界地理,http://27.17.145.247:8989/rtp/239.69.1.91:10186
CCTV-央视台球,http://27.17.145.247:8989/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://27.17.145.247:8989/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://27.17.145.247:8989/rtp/239.69.1.232:11034
湖北卫视,http://27.17.145.247:8989/rtp/239.254.96.115:8664
河北卫视,http://27.17.145.247:8989/rtp/239.254.96.113:9616
深圳卫视,http://27.17.145.247:8989/rtp/239.254.96.137:8896
湖南卫视,http://27.17.145.247:8989/rtp/239.254.96.139:8908
广东卫视,http://27.17.145.247:8989/rtp/239.254.96.140:8914
北京卫视,http://27.17.145.247:8989/rtp/239.254.96.141:8920
东方卫视,http://27.17.145.247:8989/rtp/239.254.96.142:8926
浙江卫视,http://27.17.145.247:8989/rtp/239.254.96.143:8932
江苏卫视,http://27.17.145.247:8989/rtp/239.254.96.144:8938
天津卫视,http://27.17.145.247:8989/rtp/239.69.1.68:10048
山东卫视,http://27.17.145.247:8989/rtp/239.69.1.69:10054
安徽卫视,http://27.17.145.247:8989/rtp/239.69.1.70:10060
辽宁卫视,http://27.17.145.247:8989/rtp/239.69.1.71:10066
东南卫视,http://27.17.145.247:8989/rtp/239.69.1.108:10286
江西卫视,http://27.17.145.247:8989/rtp/239.69.1.126:10394
重庆卫视,http://27.17.145.247:8989/rtp/239.69.1.149:10530
贵州卫视,http://27.17.145.247:8989/rtp/239.69.1.150:10536
海南卫视,http://27.17.145.247:8989/rtp/239.69.1.151:10542
河南卫视,http://27.17.145.247:8989/rtp/239.69.1.168:10644
四川卫视,http://27.17.145.247:8989/rtp/239.69.1.169:10650
广西卫视,http://27.17.145.247:8989/rtp/239.69.1.191:10788
吉林卫视,http://27.17.145.247:8989/rtp/239.69.1.212:10914
黑龙江卫视,http://27.17.145.247:8989/rtp/239.254.96.138:8902
湖南金鹰纪实,http://27.17.145.247:8989/rtp/239.69.1.109:10292
湖南金鹰卡通,http://27.17.145.247:8989/rtp/239.69.1.248:11130
湖南快乐垂钓,http://27.17.145.247:8989/rtp/239.69.1.142:10488
湖南茶频道,http://27.17.145.247:8989/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://27.17.145.247:8989/rtp/239.69.1.193:10800
河南梨园频道,http://27.17.145.247:8989/rtp/239.69.1.33:9838
河南武术世界,http://27.17.145.247:8989/rtp/239.69.1.47:9922
CETV1,http://27.17.145.247:8989/rtp/239.69.1.110:10298
CGTN记录片,http://27.17.145.247:8989/rtp/239.69.1.233:11040
CGTN西班牙语,http://27.17.145.247:8989/rtp/239.69.1.234:11046
CGTN法语,http://27.17.145.247:8989/rtp/239.69.1.235:11052
湖北公共新闻,http://119.98.39.85:4022/rtp/239.69.1.40:9880
湖北经视频道,http://119.98.39.85:4022/rtp/239.69.1.41:9886
湖北综合频道,http://119.98.39.85:4022/rtp/239.69.1.42:9892
湖北垄上频道,http://119.98.39.85:4022/rtp/239.69.1.43:9898
湖北影视频道,http://119.98.39.85:4022/rtp/239.69.1.204:10866
湖北生活频道,http://119.98.39.85:4022/rtp/239.69.1.205:10872
湖北教育频道,http://119.98.39.85:4022/rtp/239.69.1.206:10878
武汉新闻综合,http://119.98.39.85:4022/rtp/239.69.1.145:10506
武汉电视剧,http://119.98.39.85:4022/rtp/239.69.1.146:10512
武汉科技生活,http://119.98.39.85:4022/rtp/239.69.1.251:11148
武汉文体频道,http://119.98.39.85:4022/rtp/239.69.1.147:10518
武汉教育频道,http://119.98.39.85:4022/rtp/239.69.1.60:9994
阳新综合,http://119.98.39.85:4022/rtp/239.69.1.34:9844
房县综合,http://119.98.39.85:4022/rtp/239.69.1.192:10794
蔡甸综合,http://119.98.39.85:4022/rtp/239.69.1.245:11112
CCTV-1综合,http://119.98.39.85:4022/rtp/239.254.96.96:8550
CCTV-2财经,http://119.98.39.85:4022/rtp/239.69.1.102:10250
CCTV-3综艺,http://119.98.39.85:4022/rtp/239.69.1.122:10370
CCTV-4中文国际,http://119.98.39.85:4022/rtp/239.69.1.138:10466
CCTV-5体育,http://119.98.39.85:4022/rtp/239.69.1.123:10376
CCTV-6电影,http://119.98.39.85:4022/rtp/239.69.1.124:10382
CCTV-7国防军事,http://119.98.39.85:4022/rtp/239.69.1.103:10256
CCTV-8电视剧,http://119.98.39.85:4022/rtp/239.69.1.125:10388
CCTV-9纪录,http://119.98.39.85:4022/rtp/239.69.1.104:10262
CCTV-10科教,http://119.98.39.85:4022/rtp/239.69.1.105:10268
CCTV-11戏曲,http://119.98.39.85:4022/rtp/239.69.1.154:10560
CCTV-12社会与法,http://119.98.39.85:4022/rtp/239.69.1.106:10274
CCTV-13新闻,http://119.98.39.85:4022/rtp/239.254.96.161:9040
CCTV-14少儿,http://119.98.39.85:4022/rtp/239.69.1.107:10280
CCTV-15音乐,http://119.98.39.85:4022/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://119.98.39.85:4022/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://119.98.39.85:4022/rtp/239.69.1.249:11136
CCTV-17农业农村,http://119.98.39.85:4022/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://119.98.39.85:4022/rtp/239.254.96.234:9484
CCTV 4K,http://119.98.39.85:4022/rtp/239.69.1.12:9712
CHC-影迷电影,http://119.98.39.85:4022/rtp/239.69.1.241:11088
CHC-动作电影,http://119.98.39.85:4022/rtp/239.69.1.242:11094
CHC-家庭影院,http://119.98.39.85:4022/rtp/239.69.1.243:11100
CCTV-第一剧场,http://119.98.39.85:4022/rtp/239.69.1.74:10084
CCTV-兵器科技,http://119.98.39.85:4022/rtp/239.69.1.79:10114
CCTV-风云足球,http://119.98.39.85:4022/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://119.98.39.85:4022/rtp/239.69.1.83:10138
CCTV-世界地理,http://119.98.39.85:4022/rtp/239.69.1.91:10186
CCTV-央视台球,http://119.98.39.85:4022/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://119.98.39.85:4022/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://119.98.39.85:4022/rtp/239.69.1.232:11034
湖北卫视,http://119.98.39.85:4022/rtp/239.254.96.115:8664
河北卫视,http://119.98.39.85:4022/rtp/239.254.96.113:9616
深圳卫视,http://119.98.39.85:4022/rtp/239.254.96.137:8896
湖南卫视,http://119.98.39.85:4022/rtp/239.254.96.139:8908
广东卫视,http://119.98.39.85:4022/rtp/239.254.96.140:8914
北京卫视,http://119.98.39.85:4022/rtp/239.254.96.141:8920
东方卫视,http://119.98.39.85:4022/rtp/239.254.96.142:8926
浙江卫视,http://119.98.39.85:4022/rtp/239.254.96.143:8932
江苏卫视,http://119.98.39.85:4022/rtp/239.254.96.144:8938
天津卫视,http://119.98.39.85:4022/rtp/239.69.1.68:10048
山东卫视,http://119.98.39.85:4022/rtp/239.69.1.69:10054
安徽卫视,http://119.98.39.85:4022/rtp/239.69.1.70:10060
辽宁卫视,http://119.98.39.85:4022/rtp/239.69.1.71:10066
东南卫视,http://119.98.39.85:4022/rtp/239.69.1.108:10286
江西卫视,http://119.98.39.85:4022/rtp/239.69.1.126:10394
重庆卫视,http://119.98.39.85:4022/rtp/239.69.1.149:10530
贵州卫视,http://119.98.39.85:4022/rtp/239.69.1.150:10536
海南卫视,http://119.98.39.85:4022/rtp/239.69.1.151:10542
河南卫视,http://119.98.39.85:4022/rtp/239.69.1.168:10644
四川卫视,http://119.98.39.85:4022/rtp/239.69.1.169:10650
广西卫视,http://119.98.39.85:4022/rtp/239.69.1.191:10788
吉林卫视,http://119.98.39.85:4022/rtp/239.69.1.212:10914
黑龙江卫视,http://119.98.39.85:4022/rtp/239.254.96.138:8902
湖南金鹰纪实,http://119.98.39.85:4022/rtp/239.69.1.109:10292
湖南金鹰卡通,http://119.98.39.85:4022/rtp/239.69.1.248:11130
湖南快乐垂钓,http://119.98.39.85:4022/rtp/239.69.1.142:10488
湖南茶频道,http://119.98.39.85:4022/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://119.98.39.85:4022/rtp/239.69.1.193:10800
河南梨园频道,http://119.98.39.85:4022/rtp/239.69.1.33:9838
河南武术世界,http://119.98.39.85:4022/rtp/239.69.1.47:9922
CETV1,http://119.98.39.85:4022/rtp/239.69.1.110:10298
CGTN记录片,http://119.98.39.85:4022/rtp/239.69.1.233:11040
CGTN西班牙语,http://119.98.39.85:4022/rtp/239.69.1.234:11046
CGTN法语,http://119.98.39.85:4022/rtp/239.69.1.235:11052
湖北公共新闻,http://27.17.237.199:2701/rtp/239.69.1.40:9880
湖北经视频道,http://27.17.237.199:2701/rtp/239.69.1.41:9886
湖北综合频道,http://27.17.237.199:2701/rtp/239.69.1.42:9892
湖北垄上频道,http://27.17.237.199:2701/rtp/239.69.1.43:9898
湖北影视频道,http://27.17.237.199:2701/rtp/239.69.1.204:10866
湖北生活频道,http://27.17.237.199:2701/rtp/239.69.1.205:10872
湖北教育频道,http://27.17.237.199:2701/rtp/239.69.1.206:10878
武汉新闻综合,http://27.17.237.199:2701/rtp/239.69.1.145:10506
武汉电视剧,http://27.17.237.199:2701/rtp/239.69.1.146:10512
武汉科技生活,http://27.17.237.199:2701/rtp/239.69.1.251:11148
武汉文体频道,http://27.17.237.199:2701/rtp/239.69.1.147:10518
武汉教育频道,http://27.17.237.199:2701/rtp/239.69.1.60:9994
阳新综合,http://27.17.237.199:2701/rtp/239.69.1.34:9844
房县综合,http://27.17.237.199:2701/rtp/239.69.1.192:10794
蔡甸综合,http://27.17.237.199:2701/rtp/239.69.1.245:11112
CCTV-1综合,http://27.17.237.199:2701/rtp/239.254.96.96:8550
CCTV-2财经,http://27.17.237.199:2701/rtp/239.69.1.102:10250
CCTV-3综艺,http://27.17.237.199:2701/rtp/239.69.1.122:10370
CCTV-4中文国际,http://27.17.237.199:2701/rtp/239.69.1.138:10466
CCTV-5体育,http://27.17.237.199:2701/rtp/239.69.1.123:10376
CCTV-6电影,http://27.17.237.199:2701/rtp/239.69.1.124:10382
CCTV-7国防军事,http://27.17.237.199:2701/rtp/239.69.1.103:10256
CCTV-8电视剧,http://27.17.237.199:2701/rtp/239.69.1.125:10388
CCTV-9纪录,http://27.17.237.199:2701/rtp/239.69.1.104:10262
CCTV-10科教,http://27.17.237.199:2701/rtp/239.69.1.105:10268
CCTV-11戏曲,http://27.17.237.199:2701/rtp/239.69.1.154:10560
CCTV-12社会与法,http://27.17.237.199:2701/rtp/239.69.1.106:10274
CCTV-13新闻,http://27.17.237.199:2701/rtp/239.254.96.161:9040
CCTV-14少儿,http://27.17.237.199:2701/rtp/239.69.1.107:10280
CCTV-15音乐,http://27.17.237.199:2701/rtp/239.69.1.155:10566
CCTV-16奥林匹克,http://27.17.237.199:2701/rtp/239.69.1.247:11124
CCTV-16奥林匹克4K,http://27.17.237.199:2701/rtp/239.69.1.249:11136
CCTV-17农业农村,http://27.17.237.199:2701/rtp/239.69.1.152:10548
CCTV-5+体育赛事,http://27.17.237.199:2701/rtp/239.254.96.234:9484
CCTV 4K,http://27.17.237.199:2701/rtp/239.69.1.12:9712
CHC-影迷电影,http://27.17.237.199:2701/rtp/239.69.1.241:11088
CHC-动作电影,http://27.17.237.199:2701/rtp/239.69.1.242:11094
CHC-家庭影院,http://27.17.237.199:2701/rtp/239.69.1.243:11100
CCTV-第一剧场,http://27.17.237.199:2701/rtp/239.69.1.74:10084
CCTV-兵器科技,http://27.17.237.199:2701/rtp/239.69.1.79:10114
CCTV-风云足球,http://27.17.237.199:2701/rtp/239.69.1.81:10126
CCTV-高尔夫网球,http://27.17.237.199:2701/rtp/239.69.1.83:10138
CCTV-世界地理,http://27.17.237.199:2701/rtp/239.69.1.91:10186
CCTV-央视台球,http://27.17.237.199:2701/rtp/239.69.1.98:10224
CCTV-4中文国际 欧洲,http://27.17.237.199:2701/rtp/239.69.1.231:11028
CCTV-4中文国际 美洲,http://27.17.237.199:2701/rtp/239.69.1.232:11034
湖北卫视,http://27.17.237.199:2701/rtp/239.254.96.115:8664
河北卫视,http://27.17.237.199:2701/rtp/239.254.96.113:9616
深圳卫视,http://27.17.237.199:2701/rtp/239.254.96.137:8896
湖南卫视,http://27.17.237.199:2701/rtp/239.254.96.139:8908
广东卫视,http://27.17.237.199:2701/rtp/239.254.96.140:8914
北京卫视,http://27.17.237.199:2701/rtp/239.254.96.141:8920
东方卫视,http://27.17.237.199:2701/rtp/239.254.96.142:8926
浙江卫视,http://27.17.237.199:2701/rtp/239.254.96.143:8932
江苏卫视,http://27.17.237.199:2701/rtp/239.254.96.144:8938
天津卫视,http://27.17.237.199:2701/rtp/239.69.1.68:10048
山东卫视,http://27.17.237.199:2701/rtp/239.69.1.69:10054
安徽卫视,http://27.17.237.199:2701/rtp/239.69.1.70:10060
辽宁卫视,http://27.17.237.199:2701/rtp/239.69.1.71:10066
东南卫视,http://27.17.237.199:2701/rtp/239.69.1.108:10286
江西卫视,http://27.17.237.199:2701/rtp/239.69.1.126:10394
重庆卫视,http://27.17.237.199:2701/rtp/239.69.1.149:10530
贵州卫视,http://27.17.237.199:2701/rtp/239.69.1.150:10536
海南卫视,http://27.17.237.199:2701/rtp/239.69.1.151:10542
河南卫视,http://27.17.237.199:2701/rtp/239.69.1.168:10644
四川卫视,http://27.17.237.199:2701/rtp/239.69.1.169:10650
广西卫视,http://27.17.237.199:2701/rtp/239.69.1.191:10788
吉林卫视,http://27.17.237.199:2701/rtp/239.69.1.212:10914
黑龙江卫视,http://27.17.237.199:2701/rtp/239.254.96.138:8902
湖南金鹰纪实,http://27.17.237.199:2701/rtp/239.69.1.109:10292
湖南金鹰卡通,http://27.17.237.199:2701/rtp/239.69.1.248:11130
湖南快乐垂钓,http://27.17.237.199:2701/rtp/239.69.1.142:10488
湖南茶频道,http://27.17.237.199:2701/rtp/239.69.1.144:10500
BRTV卡酷少儿,http://27.17.237.199:2701/rtp/239.69.1.193:10800
河南梨园频道,http://27.17.237.199:2701/rtp/239.69.1.33:9838
河南武术世界,http://27.17.237.199:2701/rtp/239.69.1.47:9922
CETV1,http://27.17.237.199:2701/rtp/239.69.1.110:10298
CGTN记录片,http://27.17.237.199:2701/rtp/239.69.1.233:11040
CGTN西班牙语,http://27.17.237.199:2701/rtp/239.69.1.234:11046
CGTN法语,http://27.17.237.199:2701/rtp/239.69.1.235:11052
上海电信,#genre#
东方卫视,http://101.83.188.188:9999/udp/239.45.3.146:5140
新闻综合,http://101.83.188.188:9999/udp/239.45.3.209:5140
都市频道,http://101.83.188.188:9999/udp/239.45.3.236:5140
纪实人文,http://101.83.188.188:9999/udp/239.45.3.212:5140
东方影视,http://101.83.188.188:9999/udp/239.45.3.237:5140
都市剧场,http://101.83.188.188:9999/udp/239.45.3.136:5140
欢笑剧场,http://101.83.188.188:9999/udp/239.45.3.196:5140
动漫秀场,http://101.83.188.188:9999/udp/239.45.3.134:5140
哈哈炫动,http://101.83.188.188:9999/udp/239.45.1.55:5140
法治天地,http://101.83.188.188:9999/udp/239.45.1.46:5140
七彩戏剧,http://101.83.188.188:9999/udp/239.45.0.16:5140
金色学堂,http://101.83.188.188:9999/udp/239.45.0.9:5140
游戏风云,http://101.83.188.188:9999/udp/239.45.3.131:5140
生活时尚,http://101.83.188.188:9999/udp/239.45.3.132:5140
上海教育,http://101.83.188.188:9999/udp/239.45.0.13:5140
东方财经,http://101.83.188.188:9999/udp/239.45.0.17:5140
上视外语,http://101.83.188.188:9999/udp/239.45.1.127:5140
五星体育,http://101.83.188.188:9999/udp/239.45.3.210:5140
第一财经,http://101.83.188.188:9999/udp/239.45.3.211:5140
乐游纪实,http://101.83.188.188:9999/udp/239.45.3.135:5140
CCTV-1综合,http://101.83.188.188:9999/udp/239.45.3.145:5140
CCTV-3综艺,http://101.83.188.188:9999/udp/239.45.1.68:5140
CCTV-4中文国际,http://101.83.188.188:9999/udp/239.45.0.2:5140
CCTV-5体育,http://101.83.188.188:9999/udp/239.45.1.69:5140
CCTV-6电影,http://101.83.188.188:9999/udp/239.45.1.70:5140
CCTV-7国防军事,http://101.83.188.188:9999/udp/239.45.3.56:5140
CCTV-8电视剧,http://101.83.188.188:9999/udp/239.45.1.71:5140
CCTV-9纪录,http://101.83.188.188:9999/udp/239.45.3.4:5140
CCTV-10科教,http://101.83.188.188:9999/udp/239.45.3.8:5140
CCTV-12社会与法,http://101.83.188.188:9999/udp/239.45.3.10:5140
CCTV-14少儿,http://101.83.188.188:9999/udp/239.45.3.23:5140
CCTV-17农业农村,http://101.83.188.188:9999/udp/239.45.3.52:5140
北京卫视,http://101.83.188.188:9999/udp/239.45.3.229:5140
江苏卫视,http://101.83.188.188:9999/udp/239.45.3.177:5140
浙江卫视,http://101.83.188.188:9999/udp/239.45.3.178:5140
湖北卫视,http://101.83.188.188:9999/udp/239.45.3.239:5140
湖南卫视,http://101.83.188.188:9999/udp/239.45.3.228:5140
天津卫视,http://101.83.188.188:9999/udp/239.45.1.124:5140
安徽卫视,http://101.83.188.188:9999/udp/239.45.1.120:5140
山东卫视,http://101.83.188.188:9999/udp/239.45.3.238:5140
广东卫视,http://101.83.188.188:9999/udp/239.45.3.230:5140
东南卫视,http://101.83.188.188:9999/udp/239.45.1.121:5140
广西卫视,http://101.83.188.188:9999/udp/239.45.0.5:5140
江西卫视,http://101.83.188.188:9999/udp/239.45.1.122:5140
河北卫视,http://101.83.188.188:9999/udp/239.45.1.44:5140
河南卫视,http://101.83.188.188:9999/udp/239.45.0.3:5140
海南卫视,http://101.83.188.188:9999/udp/239.45.1.81:5140
深圳卫视,http://101.83.188.188:9999/udp/239.45.3.231:5140
四川卫视,http://101.83.188.188:9999/udp/239.45.1.83:5140
重庆卫视,http://101.83.188.188:9999/udp/239.45.1.84:5140
云南卫视,http://101.83.188.188:9999/udp/239.45.0.4:5140
贵州卫视,http://101.83.188.188:9999/udp/239.45.1.80:5140
吉林卫视,http://101.83.188.188:9999/udp/239.45.0.6:5140
辽宁卫视,http://101.83.188.188:9999/udp/239.45.1.123:5140
黑龙江卫视,http://101.83.188.188:9999/udp/239.45.3.232:5140
欢笑剧场4K,http://101.83.188.188:9999/udp/239.45.1.4:5140
百事通4K电影,http://101.83.188.188:9999/udp/239.45.1.42:5140
百事通4K儿童,http://101.83.188.188:9999/udp/239.45.1.1:5140
百事通4K电影,http://101.83.188.188:9999/udp/239.45.3.107:5140
百事通4K纪实,http://101.83.188.188:9999/udp/239.45.1.10:5140
百事通,http://101.83.188.188:9999/udp/239.45.1.29:5140
湖南金鹰卡通,http://101.83.188.188:9999/udp/239.45.0.38:5140
湖南金鹰纪实,http://101.83.188.188:9999/udp/239.45.1.45:5140
BRTV卡酷少儿,http://101.83.188.188:9999/udp/239.45.0.8:5140
BRTV纪实科教,http://101.83.188.188:9999/udp/239.45.1.14:5140
CETV1,http://101.83.188.188:9999/udp/239.45.1.125:5140
嘉定频道,http://101.83.188.188:9999/udp/239.45.3.185:5140
东方卫视,http://58.32.40.108:4022/udp/239.45.3.146:5140
新闻综合,http://58.32.40.108:4022/udp/239.45.3.209:5140
都市频道,http://58.32.40.108:4022/udp/239.45.3.236:5140
纪实人文,http://58.32.40.108:4022/udp/239.45.3.212:5140
东方影视,http://58.32.40.108:4022/udp/239.45.3.237:5140
都市剧场,http://58.32.40.108:4022/udp/239.45.3.136:5140
欢笑剧场,http://58.32.40.108:4022/udp/239.45.3.196:5140
动漫秀场,http://58.32.40.108:4022/udp/239.45.3.134:5140
哈哈炫动,http://58.32.40.108:4022/udp/239.45.1.55:5140
法治天地,http://58.32.40.108:4022/udp/239.45.1.46:5140
七彩戏剧,http://58.32.40.108:4022/udp/239.45.0.16:5140
金色学堂,http://58.32.40.108:4022/udp/239.45.0.9:5140
游戏风云,http://58.32.40.108:4022/udp/239.45.3.131:5140
生活时尚,http://58.32.40.108:4022/udp/239.45.3.132:5140
上海教育,http://58.32.40.108:4022/udp/239.45.0.13:5140
东方财经,http://58.32.40.108:4022/udp/239.45.0.17:5140
上视外语,http://58.32.40.108:4022/udp/239.45.1.127:5140
五星体育,http://58.32.40.108:4022/udp/239.45.3.210:5140
第一财经,http://58.32.40.108:4022/udp/239.45.3.211:5140
乐游纪实,http://58.32.40.108:4022/udp/239.45.3.135:5140
CCTV-1综合,http://58.32.40.108:4022/udp/239.45.3.145:5140
CCTV-3综艺,http://58.32.40.108:4022/udp/239.45.1.68:5140
CCTV-4中文国际,http://58.32.40.108:4022/udp/239.45.0.2:5140
CCTV-5体育,http://58.32.40.108:4022/udp/239.45.1.69:5140
CCTV-6电影,http://58.32.40.108:4022/udp/239.45.1.70:5140
CCTV-7国防军事,http://58.32.40.108:4022/udp/239.45.3.56:5140
CCTV-8电视剧,http://58.32.40.108:4022/udp/239.45.1.71:5140
CCTV-9纪录,http://58.32.40.108:4022/udp/239.45.3.4:5140
CCTV-10科教,http://58.32.40.108:4022/udp/239.45.3.8:5140
CCTV-12社会与法,http://58.32.40.108:4022/udp/239.45.3.10:5140
CCTV-14少儿,http://58.32.40.108:4022/udp/239.45.3.23:5140
CCTV-17农业农村,http://58.32.40.108:4022/udp/239.45.3.52:5140
北京卫视,http://58.32.40.108:4022/udp/239.45.3.229:5140
江苏卫视,http://58.32.40.108:4022/udp/239.45.3.177:5140
浙江卫视,http://58.32.40.108:4022/udp/239.45.3.178:5140
湖北卫视,http://58.32.40.108:4022/udp/239.45.3.239:5140
